Season,Season_encoded,Team,Matches_Played,Home_Matches,Away_Matches,Wins,Draws,Losses,Home_Wins,Away_Wins,Points,Points_Per_Game,Goals_Scored,Goals_Conceded,Goal_Difference,Avg_Goals_Scored,Avg_Goals_Conceded,Total_Shots,Total_Shots_On_Target,Avg_Shots,Avg_Shots_On_Target,Shot_Accuracy,Clean_Sheets,Clean_Sheet_Rate,Yellow_Cards,Red_Cards,Fouls,Corners,Avg_Corners,Win_Rate,Home_Win_Rate,Away_Win_Rate,Final_Position,Team_encoded
2016-17,16,Stoke,38,19,19,11,11,16,7,4,44,1.1578947368421053,41,56,-15,1.0789473684210527,1.4736842105263157,426.0,137.0,11.210526315789474,3.6052631578947367,32.159624413145536,11,0.2894736842105263,70.0,2.0,434.0,188.0,4.947368421052632,0.2894736842105263,0.3684210526315789,0.21052631578947367,13,37
2016-17,16,Crystal Palace,38,19,19,12,5,21,6,6,41,1.0789473684210527,50,63,-13,1.3157894736842106,1.6578947368421053,438.0,138.0,11.526315789473685,3.6315789473684212,31.506849315068493,7,0.18421052631578946,77.0,0.0,469.0,202.0,5.315789473684211,0.3157894736842105,0.3157894736842105,0.3157894736842105,14,15
2016-17,16,Swansea,38,19,19,12,5,21,8,4,41,1.0789473684210527,45,70,-25,1.1842105263157894,1.8421052631578947,390.0,146.0,10.263157894736842,3.8421052631578947,37.43589743589744,8,0.21052631578947367,56.0,0.0,401.0,196.0,5.157894736842105,0.3157894736842105,0.42105263157894735,0.21052631578947367,15,39
2016-17,16,Burnley,38,19,19,11,7,20,10,1,40,1.0526315789473684,39,55,-16,1.0263157894736843,1.4473684210526316,390.0,120.0,10.263157894736842,3.1578947368421053,30.76923076923077,10,0.2631578947368421,65.0,2.0,426.0,149.0,3.9210526315789473,0.2894736842105263,0.5263157894736842,0.05263157894736842,16,10
2016-17,16,Watford,38,19,19,11,7,20,8,3,40,1.0526315789473684,40,68,-28,1.0526315789473684,1.7894736842105263,419.0,144.0,11.026315789473685,3.789473684210526,34.36754176610978,7,0.18421052631578946,83.0,5.0,517.0,164.0,4.315789473684211,0.2894736842105263,0.42105263157894735,0.15789473684210525,17,41
2016-17,16,Hull,38,19,19,9,7,22,8,1,34,0.8947368421052632,37,80,-43,0.9736842105263158,2.1052631578947367,396.0,127.0,10.421052631578947,3.3421052631578947,32.07070707070707,5,0.13157894736842105,67.0,5.0,403.0,179.0,4.7105263157894735,0.23684210526315788,0.42105263157894735,0.05263157894736842,18,20
2016-17,16,Middlesbrough,38,19,19,5,13,20,4,1,28,0.7368421052631579,27,53,-26,0.7105263157894737,1.394736842105263,349.0,100.0,9.18421052631579,2.6315789473684212,28.653295128939828,11,0.2894736842105263,76.0,1.0,478.0,141.0,3.710526315789474,0.13157894736842105,0.21052631578947367,0.05263157894736842,19,28
2016-17,16,Sunderland,38,19,19,6,6,26,3,3,24,0.631578947368421,29,69,-40,0.7631578947368421,1.8157894736842106,387.0,121.0,10.18421052631579,3.1842105263157894,31.266149870801037,6,0.15789473684210525,76.0,4.0,437.0,160.0,4.2105263157894735,0.15789473684210525,0.15789473684210525,0.15789473684210525,20,38
2017-18,17,Man City,38,19,19,32,4,2,16,16,100,2.6315789473684212,106,27,79,2.789473684210526,0.7105263157894737,664.0,261.0,17.473684210526315,6.868421052631579,39.30722891566265,18,0.47368421052631576,58.0,2.0,344.0,284.0,7.473684210526316,0.8421052631578947,0.8421052631578947,0.8421052631578947,1,26
2017-18,17,Man United,38,19,19,25,6,7,15,10,81,2.1315789473684212,68,28,40,1.7894736842105263,0.7368421052631579,513.0,181.0,13.5,4.7631578947368425,35.28265107212476,19,0.5,64.0,1.0,404.0,220.0,5.7894736842105265,0.6578947368421053,0.7894736842105263,0.5263157894736842,2,27
2017-18,17,Tottenham,38,19,19,23,8,7,13,10,77,2.026315789473684,74,36,38,1.9473684210526316,0.9473684210526315,622.0,217.0,16.36842105263158,5.7105263157894735,34.88745980707396,16,0.42105263157894735,49.0,2.0,384.0,246.0,6.473684210526316,0.6052631578947368,0.6842105263157895,0.5263157894736842,3,40
2017-18,17,Liverpool,38,19,19,21,12,5,12,9,75,1.9736842105263157,84,38,46,2.210526315789474,1.0,640.0,233.0,16.842105263157894,6.131578947368421,36.40625,17,0.4473684210526316,44.0,1.0,344.0,230.0,6.052631578947368,0.5526315789473685,0.631578947368421,0.47368421052631576,4,24
2017-18,17,Chelsea,38,19,19,21,7,10,11,10,70,1.8421052631578947,62,38,24,1.631578947368421,1.0,606.0,220.0,15.947368421052632,5.7894736842105265,36.303630363036305,16,0.42105263157894735,41.0,4.0,363.0,230.0,6.052631578947368,0.5526315789473685,0.5789473684210527,0.5263157894736842,5,13
2017-18,17,Arsenal,38,19,19,19,6,13,15,4,63,1.6578947368421053,74,51,23,1.9473684210526316,1.3421052631578947,593.0,234.0,15.605263157894736,6.157894736842105,39.46037099494098,13,0.34210526315789475,57.0,2.0,383.0,225.0,5.921052631578948,0.5,0.7894736842105263,0.21052631578947367,6,0
2017-18,17,Burnley,38,19,19,14,12,12,7,7,54,1.4210526315789473,36,39,-3,0.9473684210526315,1.0263157894736843,379.0,127.0,9.973684210526315,3.3421052631578947,33.50923482849604,12,0.3157894736842105,65.0,0.0,350.0,167.0,4.394736842105263,0.3684210526315789,0.3684210526315789,0.3684210526315789,7,10
2017-18,17,Everton,38,19,19,13,10,15,10,3,49,1.2894736842105263,44,58,-14,1.1578947368421053,1.5263157894736843,360.0,122.0,9.473684210526315,3.210526315789474,33.88888888888889,10,0.2631578947368421,51.0,3.0,459.0,150.0,3.9473684210526314,0.34210526315789475,0.5263157894736842,0.15789473684210525,8,17
2017-18,17,Leicester,38,19,19,12,11,15,7,5,47,1.236842105263158,56,60,-4,1.4736842105263157,1.5789473684210527,422.0,148.0,11.105263157894736,3.8947368421052633,35.07109004739337,9,0.23684210526315788,52.0,5.0,365.0,203.0,5.342105263157895,0.3157894736842105,0.3684210526315789,0.2631578947368421,9,23
2017-18,17,Newcastle,38,19,19,12,8,18,8,4,44,1.1578947368421053,39,47,-8,1.0263157894736843,1.236842105263158,449.0,150.0,11.81578947368421,3.9473684210526314,33.4075723830735,9,0.23684210526315788,52.0,2.0,409.0,167.0,4.394736842105263,0.3157894736842105,0.42105263157894735,0.21052631578947367,10,29
2017-18,17,Crystal Palace,38,19,19,11,11,16,7,4,44,1.1578947368421053,45,55,-10,1.1842105263157894,1.4473684210526316,475.0,151.0,12.5,3.973684210526316,31.789473684210527,9,0.23684210526315788,71.0,0.0,425.0,209.0,5.5,0.2894736842105263,0.3684210526315789,0.21052631578947367,11,15
2017-18,17,Bournemouth,38,19,19,11,11,16,7,4,44,1.1578947368421053,45,61,-16,1.1842105263157894,1.605263157894737,467.0,158.0,12.289473684210526,4.157894736842105,33.83297644539615,6,0.15789473684210525,55.0,1.0,339.0,218.0,5.7368421052631575,0.2894736842105263,0.3684210526315789,0.21052631578947367,12,6
2017-18,17,West Ham,38,19,19,10,12,16,7,3,42,1.105263157894737,48,68,-20,1.263157894736842,1.7894736842105263,373.0,133.0,9.81578947368421,3.5,35.656836461126005,10,0.2631578947368421,72.0,2.0,379.0,161.0,4.2368421052631575,0.2631578947368421,0.3684210526315789,0.15789473684210525,13,43
2017-18,17,Watford,38,19,19,11,8,19,7,4,41,1.0789473684210527,44,64,-20,1.1578947368421053,1.6842105263157894,440.0,132.0,11.578947368421053,3.473684210526316,30.0,9,0.23684210526315788,63.0,4.0,441.0,184.0,4.842105263157895,0.2894736842105263,0.3684210526315789,0.21052631578947367,14,41
2017-18,17,Brighton,38,19,19,9,13,16,7,2,40,1.0526315789473684,34,54,-20,0.8947368421052632,1.4210526315789473,383.0,118.0,10.078947368421053,3.1052631578947367,30.809399477806785,10,0.2631578947368421,54.0,2.0,413.0,163.0,4.2894736842105265,0.23684210526315788,0.3684210526315789,0.10526315789473684,15,9
2017-18,17,Huddersfield,38,19,19,9,10,19,6,3,37,0.9736842105263158,28,58,-30,0.7368421052631579,1.5263157894736843,360.0,111.0,9.473684210526315,2.9210526315789473,30.833333333333336,10,0.2631578947368421,61.0,3.0,396.0,165.0,4.342105263157895,0.23684210526315788,0.3157894736842105,0.15789473684210525,16,19
2017-18,17,Southampton,38,19,19,7,15,16,4,3,36,0.9473684210526315,37,56,-19,0.9736842105263158,1.4736842105263157,451.0,145.0,11.868421052631579,3.8157894736842106,32.15077605321508,8,0.21052631578947367,63.0,2.0,416.0,227.0,5.973684210526316,0.18421052631578946,0.21052631578947367,0.15789473684210525,17,36
2017-18,17,Swansea,38,19,19,8,9,21,6,2,33,0.868421052631579,28,56,-28,0.7368421052631579,1.4736842105263157,336.0,104.0,8.842105263157896,2.736842105263158,30.952380952380953,9,0.23684210526315788,51.0,1.0,377.0,150.0,3.9473684210526314,0.21052631578947367,0.3157894736842105,0.10526315789473684,18,39
2017-18,17,Stoke,38,19,19,7,12,19,5,2,33,0.868421052631579,35,68,-33,0.9210526315789473,1.7894736842105263,382.0,131.0,10.052631578947368,3.4473684210526314,34.29319371727749,6,0.15789473684210525,62.0,1.0,436.0,136.0,3.5789473684210527,0.18421052631578946,0.2631578947368421,0.10526315789473684,19,37
2017-18,17,West Brom,38,19,19,6,13,19,3,3,31,0.8157894736842105,31,56,-25,0.8157894736842105,1.4736842105263157,375.0,114.0,9.868421052631579,3.0,30.4,10,0.2631578947368421,72.0,1.0,440.0,176.0,4.631578947368421,0.15789473684210525,0.15789473684210525,0.15789473684210525,20,42
2018-19,18,Man City,38,19,19,32,2,4,18,14,98,2.5789473684210527,95,23,72,2.5,0.6052631578947368,683.0,260.0,17.973684210526315,6.842105263157895,38.06734992679356,20,0.5263157894736842,44.0,1.0,328.0,287.0,7.552631578947368,0.8421052631578947,0.9473684210526315,0.7368421052631579,1,26
2018-19,18,Liverpool,38,19,19,30,7,1,17,13,97,2.5526315789473686,89,22,67,2.3421052631578947,0.5789473684210527,574.0,226.0,15.105263157894736,5.947368421052632,39.37282229965157,21,0.5526315789473685,37.0,2.0,315.0,249.0,6.552631578947368,0.7894736842105263,0.8947368421052632,0.6842105263157895,2,24
2018-19,18,Chelsea,38,19,19,21,9,8,12,9,72,1.894736842105263,63,39,24,1.6578947368421053,1.0263157894736843,606.0,198.0,15.947368421052632,5.2105263157894735,32.67326732673268,16,0.42105263157894735,49.0,0.0,339.0,215.0,5.657894736842105,0.5526315789473685,0.631578947368421,0.47368421052631576,3,13
2018-19,18,Tottenham,38,19,19,23,2,13,12,11,71,1.868421052631579,67,39,28,1.763157894736842,1.0263157894736843,536.0,189.0,14.105263157894736,4.973684210526316,35.26119402985074,13,0.34210526315789475,56.0,3.0,375.0,194.0,5.105263157894737,0.6052631578947368,0.631578947368421,0.5789473684210527,4,40
2018-19,18,Arsenal,38,19,19,21,7,10,14,7,70,1.8421052631578947,73,51,22,1.9210526315789473,1.3421052631578947,466.0,170.0,12.263157894736842,4.473684210526316,36.48068669527897,8,0.21052631578947367,72.0,2.0,412.0,212.0,5.578947368421052,0.5526315789473685,0.7368421052631579,0.3684210526315789,5,0
2018-19,18,Man United,38,19,19,19,9,10,10,9,66,1.736842105263158,65,54,11,1.7105263157894737,1.4210526315789473,526.0,225.0,13.842105263157896,5.921052631578948,42.77566539923954,7,0.18421052631578946,73.0,4.0,433.0,200.0,5.2631578947368425,0.5,0.5263157894736842,0.47368421052631576,6,27
2018-19,18,Wolves,38,19,19,16,9,13,10,6,57,1.5,47,46,1,1.236842105263158,1.2105263157894737,474.0,151.0,12.473684210526315,3.973684210526316,31.856540084388186,9,0.23684210526315788,72.0,1.0,409.0,195.0,5.131578947368421,0.42105263157894735,0.5263157894736842,0.3157894736842105,7,45
2018-19,18,Everton,38,19,19,15,9,14,10,5,54,1.4210526315789473,54,46,8,1.4210526315789473,1.2105263157894737,495.0,169.0,13.026315789473685,4.447368421052632,34.14141414141414,14,0.3684210526315789,55.0,4.0,432.0,215.0,5.657894736842105,0.39473684210526316,0.5263157894736842,0.2631578947368421,8,17
2018-19,18,Leicester,38,19,19,15,7,16,8,7,52,1.368421052631579,51,48,3,1.3421052631578947,1.263157894736842,515.0,184.0,13.552631578947368,4.842105263157895,35.728155339805824,10,0.2631578947368421,57.0,5.0,351.0,210.0,5.526315789473684,0.39473684210526316,0.42105263157894735,0.3684210526315789,9,23
2018-19,18,West Ham,38,19,19,15,7,16,9,6,52,1.368421052631579,52,55,-3,1.368421052631579,1.4473684210526316,441.0,157.0,11.605263157894736,4.131578947368421,35.600907029478456,7,0.18421052631578946,59.0,1.0,331.0,187.0,4.921052631578948,0.39473684210526316,0.47368421052631576,0.3157894736842105,10,43
2018-19,18,Watford,38,19,19,14,8,16,8,6,50,1.3157894736842106,52,59,-7,1.368421052631579,1.5526315789473684,434.0,151.0,11.421052631578947,3.973684210526316,34.7926267281106,7,0.18421052631578946,77.0,4.0,433.0,177.0,4.657894736842105,0.3684210526315789,0.42105263157894735,0.3157894736842105,11,41
2018-19,18,Crystal Palace,38,19,19,14,7,17,5,9,49,1.2894736842105263,51,53,-2,1.3421052631578947,1.394736842105263,491.0,146.0,12.921052631578947,3.8421052631578947,29.735234215885946,12,0.3157894736842105,58.0,2.0,386.0,205.0,5.394736842105263,0.3684210526315789,0.2631578947368421,0.47368421052631576,12,15
2018-19,18,Newcastle,38,19,19,12,9,17,8,4,45,1.1842105263157894,42,48,-6,1.105263157894737,1.263157894736842,444.0,142.0,11.68421052631579,3.736842105263158,31.98198198198198,11,0.2894736842105263,57.0,2.0,422.0,181.0,4.7631578947368425,0.3157894736842105,0.42105263157894735,0.21052631578947367,13,29
2018-19,18,Bournemouth,38,19,19,13,6,19,8,5,45,1.1842105263157894,56,70,-14,1.4736842105263157,1.8421052631578947,447.0,163.0,11.763157894736842,4.2894736842105265,36.46532438478747,10,0.2631578947368421,60.0,1.0,339.0,191.0,5.026315789473684,0.34210526315789475,0.42105263157894735,0.2631578947368421,14,6
2018-19,18,Burnley,38,19,19,11,7,20,7,4,40,1.0526315789473684,45,68,-23,1.1842105263157894,1.7894736842105263,359.0,115.0,9.447368421052632,3.026315789473684,32.03342618384401,8,0.21052631578947367,75.0,1.0,359.0,140.0,3.6842105263157894,0.2894736842105263,0.3684210526315789,0.21052631578947367,15,10
2018-19,18,Southampton,38,19,19,9,12,17,5,4,39,1.0263157894736843,45,65,-20,1.1842105263157894,1.7105263157894737,480.0,162.0,12.631578947368421,4.2631578947368425,33.75,7,0.18421052631578946,71.0,3.0,420.0,193.0,5.078947368421052,0.23684210526315788,0.2631578947368421,0.21052631578947367,16,36
2018-19,18,Brighton,38,19,19,9,9,20,6,3,36,0.9473684210526315,35,60,-25,0.9210526315789473,1.5789473684210527,365.0,108.0,9.605263157894736,2.8421052631578947,29.589041095890412,7,0.18421052631578946,60.0,4.0,463.0,156.0,4.105263157894737,0.23684210526315788,0.3157894736842105,0.15789473684210525,17,9
2018-19,18,Cardiff,38,19,19,10,4,24,6,4,34,0.8947368421052632,34,69,-35,0.8947368421052632,1.8157894736842106,417.0,126.0,10.973684210526315,3.3157894736842106,30.215827338129497,10,0.2631578947368421,65.0,1.0,384.0,168.0,4.421052631578948,0.2631578947368421,0.3157894736842105,0.21052631578947367,18,11
2018-19,18,Fulham,38,19,19,7,5,26,6,1,26,0.6842105263157895,34,81,-47,0.8947368421052632,2.1315789473684212,453.0,149.0,11.921052631578947,3.9210526315789473,32.89183222958057,5,0.13157894736842105,68.0,2.0,423.0,161.0,4.2368421052631575,0.18421052631578946,0.3157894736842105,0.05263157894736842,19,18
2018-19,18,Huddersfield,38,19,19,3,7,28,2,1,16,0.42105263157894735,22,76,-54,0.5789473684210527,2.0,400.0,118.0,10.526315789473685,3.1052631578947367,29.5,5,0.13157894736842105,55.0,4.0,420.0,162.0,4.2631578947368425,0.07894736842105263,0.10526315789473684,0.05263157894736842,20,19
2019-20,19,Liverpool,38,19,19,32,3,3,18,14,99,2.6052631578947367,85,33,52,2.236842105263158,0.868421052631579,590.0,231.0,15.526315789473685,6.078947368421052,39.152542372881356,15,0.39473684210526316,38.0,1.0,331.0,258.0,6.7894736842105265,0.8421052631578947,0.9473684210526315,0.7368421052631579,1,24
2019-20,19,Man City,38,19,19,26,3,9,15,11,81,2.1315789473684212,102,35,67,2.6842105263157894,0.9210526315789473,745.0,263.0,19.605263157894736,6.921052631578948,35.30201342281879,17,0.4473684210526316,60.0,4.0,361.0,298.0,7.842105263157895,0.6842105263157895,0.7894736842105263,0.5789473684210527,2,26
2019-20,19,Man United,38,19,19,18,12,8,10,8,66,1.736842105263158,66,36,30,1.736842105263158,0.9473684210526315,543.0,216.0,14.289473684210526,5.684210526315789,39.77900552486188,13,0.34210526315789475,72.0,0.0,433.0,204.0,5.368421052631579,0.47368421052631576,0.5263157894736842,0.42105263157894735,3,27
2019-20,19,Chelsea,38,19,19,20,6,12,11,9,66,1.736842105263158,69,54,15,1.8157894736842106,1.4210526315789473,625.0,223.0,16.44736842105263,5.868421052631579,35.68,9,0.23684210526315788,60.0,0.0,386.0,247.0,6.5,0.5263157894736842,0.5789473684210527,0.47368421052631576,4,13
2019-20,19,Leicester,38,19,19,18,8,12,11,7,62,1.631578947368421,67,41,26,1.763157894736842,1.0789473684210527,537.0,190.0,14.131578947368421,5.0,35.38175046554935,13,0.34210526315789475,41.0,3.0,418.0,222.0,5.842105263157895,0.47368421052631576,0.5789473684210527,0.3684210526315789,5,23
2019-20,19,Tottenham,38,19,19,16,11,11,12,4,59,1.5526315789473684,61,47,14,1.605263157894737,1.236842105263158,445.0,160.0,11.710526315789474,4.2105263157894735,35.95505617977528,8,0.21052631578947367,82.0,3.0,423.0,200.0,5.2631578947368425,0.42105263157894735,0.631578947368421,0.21052631578947367,6,40
2019-20,19,Wolves,38,19,19,15,14,9,8,7,59,1.5526315789473684,51,40,11,1.3421052631578947,1.0526315789473684,459.0,145.0,12.078947368421053,3.8157894736842106,31.590413943355124,13,0.34210526315789475,57.0,2.0,406.0,193.0,5.078947368421052,0.39473684210526316,0.42105263157894735,0.3684210526315789,7,45
2019-20,19,Arsenal,38,19,19,14,14,10,10,4,56,1.4736842105263157,56,48,8,1.4736842105263157,1.263157894736842,410.0,151.0,10.789473684210526,3.973684210526316,36.829268292682926,10,0.2631578947368421,86.0,5.0,421.0,231.0,6.078947368421052,0.3684210526315789,0.5263157894736842,0.21052631578947367,8,0
2019-20,19,Sheffield United,38,19,19,14,12,12,10,4,54,1.4210526315789473,39,39,0,1.0263157894736843,1.0263157894736843,354.0,115.0,9.31578947368421,3.026315789473684,32.48587570621469,13,0.34210526315789475,61.0,2.0,410.0,212.0,5.578947368421052,0.3684210526315789,0.5263157894736842,0.21052631578947367,9,35
2019-20,19,Burnley,38,19,19,15,9,14,8,7,54,1.4210526315789473,43,50,-7,1.131578947368421,1.3157894736842106,388.0,134.0,10.210526315789474,3.526315789473684,34.5360824742268,15,0.39473684210526316,67.0,0.0,412.0,171.0,4.5,0.39473684210526316,0.42105263157894735,0.3684210526315789,10,10
2019-20,19,Southampton,38,19,19,15,7,16,6,9,52,1.368421052631579,51,60,-9,1.3421052631578947,1.5789473684210527,500.0,181.0,13.157894736842104,4.7631578947368425,36.199999999999996,9,0.23684210526315788,53.0,4.0,450.0,210.0,5.526315789473684,0.39473684210526316,0.3157894736842105,0.47368421052631576,11,36
2019-20,19,Everton,38,19,19,13,10,15,8,5,49,1.2894736842105263,44,56,-12,1.1578947368421053,1.4736842105263157,470.0,162.0,12.368421052631579,4.2631578947368425,34.46808510638298,9,0.23684210526315788,70.0,3.0,472.0,203.0,5.342105263157895,0.34210526315789475,0.42105263157894735,0.2631578947368421,12,17
2019-20,19,Newcastle,38,19,19,11,11,16,6,5,44,1.1578947368421053,38,58,-20,1.0,1.5263157894736843,395.0,131.0,10.394736842105264,3.4473684210526314,33.164556962025316,11,0.2894736842105263,65.0,3.0,370.0,151.0,3.973684210526316,0.2894736842105263,0.3157894736842105,0.2631578947368421,13,29
2019-20,19,Crystal Palace,38,19,19,11,10,17,6,5,43,1.131578947368421,31,50,-19,0.8157894736842105,1.3157894736842106,376.0,120.0,9.894736842105264,3.1578947368421053,31.914893617021278,10,0.2631578947368421,61.0,2.0,425.0,177.0,4.657894736842105,0.2894736842105263,0.3157894736842105,0.2631578947368421,14,15
2019-20,19,Brighton,38,19,19,9,14,15,5,4,41,1.0789473684210527,39,54,-15,1.0263157894736843,1.4210526315789473,461.0,142.0,12.131578947368421,3.736842105263158,30.80260303687636,9,0.23684210526315788,56.0,2.0,385.0,178.0,4.684210526315789,0.23684210526315788,0.2631578947368421,0.21052631578947367,15,9
2019-20,19,West Ham,38,19,19,10,9,19,6,4,39,1.0263157894736843,49,62,-13,1.2894736842105263,1.631578947368421,417.0,163.0,10.973684210526315,4.2894736842105265,39.08872901678657,7,0.18421052631578946,62.0,1.0,387.0,190.0,5.0,0.2631578947368421,0.3157894736842105,0.21052631578947367,16,43
2019-20,19,Aston Villa,38,19,19,9,8,21,7,2,35,0.9210526315789473,41,67,-26,1.0789473684210527,1.763157894736842,459.0,150.0,12.078947368421053,3.9473684210526314,32.6797385620915,7,0.18421052631578946,68.0,1.0,451.0,200.0,5.2631578947368425,0.23684210526315788,0.3684210526315789,0.10526315789473684,17,1
2019-20,19,Bournemouth,38,19,19,9,7,22,5,4,34,0.8947368421052632,40,65,-25,1.0526315789473684,1.7105263157894737,389.0,121.0,10.236842105263158,3.1842105263157894,31.10539845758355,5,0.13157894736842105,73.0,3.0,369.0,194.0,5.105263157894737,0.23684210526315788,0.2631578947368421,0.21052631578947367,18,6
2019-20,19,Watford,38,19,19,8,10,20,6,2,34,0.8947368421052632,36,64,-28,0.9473684210526315,1.6842105263157894,424.0,120.0,11.157894736842104,3.1578947368421053,28.30188679245283,9,0.23684210526315788,75.0,3.0,484.0,167.0,4.394736842105263,0.21052631578947367,0.3157894736842105,0.10526315789473684,19,41
2019-20,19,Norwich,38,19,19,5,6,27,4,1,21,0.5526315789473685,26,75,-49,0.6842105263157895,1.9736842105263157,408.0,131.0,10.736842105263158,3.4473684210526314,32.1078431372549,5,0.13157894736842105,67.0,3.0,363.0,162.0,4.2631578947368425,0.13157894736842105,0.21052631578947367,0.05263157894736842,20,30
2020-21,20,Man City,38,19,19,27,5,6,13,14,86,2.263157894736842,83,32,51,2.1842105263157894,0.8421052631578947,604.0,219.0,15.894736842105264,5.7631578947368425,36.258278145695364,19,0.5,46.0,2.0,361.0,247.0,6.5,0.7105263157894737,0.6842105263157895,0.7368421052631579,1,26
2020-21,20,Man United,38,19,19,21,11,6,9,12,74,1.9473684210526316,73,44,29,1.9210526315789473,1.1578947368421053,521.0,212.0,13.710526315789474,5.578947368421052,40.69097888675624,13,0.34210526315789475,64.0,1.0,452.0,197.0,5.184210526315789,0.5526315789473685,0.47368421052631576,0.631578947368421,2,27
2020-21,20,Liverpool,38,19,19,20,9,9,10,10,69,1.8157894736842106,68,42,26,1.7894736842105263,1.105263157894737,608.0,214.0,16.0,5.631578947368421,35.19736842105263,12,0.3157894736842105,40.0,0.0,396.0,260.0,6.842105263157895,0.5263157894736842,0.5263157894736842,0.5263157894736842,3,24
2020-21,20,Chelsea,38,19,19,19,10,9,9,10,67,1.763157894736842,58,36,22,1.5263157894736843,0.9473684210526315,558.0,209.0,14.68421052631579,5.5,37.45519713261648,18,0.47368421052631576,48.0,3.0,433.0,227.0,5.973684210526316,0.5,0.47368421052631576,0.5263157894736842,4,13
2020-21,20,Leicester,38,19,19,20,6,12,9,11,66,1.736842105263158,68,50,18,1.7894736842105263,1.3157894736842106,484.0,185.0,12.736842105263158,4.868421052631579,38.22314049586777,11,0.2894736842105263,60.0,0.0,416.0,214.0,5.631578947368421,0.5263157894736842,0.47368421052631576,0.5789473684210527,5,23
2020-21,20,West Ham,38,19,19,19,8,11,10,9,65,1.7105263157894737,62,47,15,1.631578947368421,1.236842105263158,468.0,165.0,12.31578947368421,4.342105263157895,35.256410256410255,11,0.2894736842105263,48.0,3.0,374.0,168.0,4.421052631578948,0.5,0.5263157894736842,0.47368421052631576,6,43
2020-21,20,Tottenham,38,19,19,18,8,12,10,8,62,1.631578947368421,68,45,23,1.7894736842105263,1.1842105263157894,444.0,176.0,11.68421052631579,4.631578947368421,39.63963963963964,12,0.3157894736842105,53.0,2.0,439.0,168.0,4.421052631578948,0.47368421052631576,0.5263157894736842,0.42105263157894735,7,40
2020-21,20,Arsenal,38,19,19,18,7,13,8,10,61,1.605263157894737,55,39,16,1.4473684210526316,1.0263157894736843,459.0,152.0,12.078947368421053,4.0,33.11546840958606,12,0.3157894736842105,47.0,5.0,345.0,208.0,5.473684210526316,0.47368421052631576,0.42105263157894735,0.5263157894736842,8,0
2020-21,20,Leeds,38,19,19,18,5,15,8,10,59,1.5526315789473684,62,54,8,1.631578947368421,1.4210526315789473,522.0,199.0,13.736842105263158,5.2368421052631575,38.122605363984675,12,0.3157894736842105,61.0,1.0,427.0,231.0,6.078947368421052,0.47368421052631576,0.42105263157894735,0.5263157894736842,9,22
2020-21,20,Everton,38,19,19,17,8,13,6,11,59,1.5526315789473684,47,48,-1,1.236842105263158,1.263157894736842,400.0,148.0,10.526315789473685,3.8947368421052633,37.0,12,0.3157894736842105,58.0,2.0,386.0,167.0,4.394736842105263,0.4473684210526316,0.3157894736842105,0.5789473684210527,10,17
2020-21,20,Aston Villa,38,19,19,16,7,15,7,9,55,1.4473684210526316,55,46,9,1.4473684210526316,1.2105263157894737,511.0,187.0,13.447368421052632,4.921052631578948,36.59491193737769,15,0.39473684210526316,63.0,3.0,439.0,215.0,5.657894736842105,0.42105263157894735,0.3684210526315789,0.47368421052631576,11,1
2020-21,20,Newcastle,38,19,19,12,9,17,6,6,45,1.1842105263157894,46,62,-16,1.2105263157894737,1.631578947368421,397.0,142.0,10.447368421052632,3.736842105263158,35.768261964735515,7,0.18421052631578946,61.0,3.0,388.0,161.0,4.2368421052631575,0.3157894736842105,0.3157894736842105,0.3157894736842105,12,29
2020-21,20,Wolves,38,19,19,12,9,17,7,5,45,1.1842105263157894,36,52,-16,0.9473684210526315,1.368421052631579,462.0,154.0,12.157894736842104,4.052631578947368,33.33333333333333,10,0.2631578947368421,53.0,0.0,425.0,209.0,5.5,0.3157894736842105,0.3684210526315789,0.2631578947368421,13,45
2020-21,20,Crystal Palace,38,19,19,12,8,18,6,6,44,1.1578947368421053,41,66,-25,1.0789473684210527,1.736842105263158,349.0,131.0,9.18421052631579,3.4473684210526314,37.53581661891118,8,0.21052631578947367,54.0,2.0,409.0,151.0,3.973684210526316,0.3157894736842105,0.3157894736842105,0.3157894736842105,14,15
2020-21,20,Southampton,38,19,19,12,7,19,8,4,43,1.131578947368421,47,68,-21,1.236842105263158,1.7894736842105263,423.0,166.0,11.131578947368421,4.368421052631579,39.2434988179669,9,0.23684210526315788,52.0,3.0,426.0,178.0,4.684210526315789,0.3157894736842105,0.42105263157894735,0.21052631578947367,15,36
2020-21,20,Brighton,38,19,19,9,14,15,4,5,41,1.0789473684210527,40,46,-6,1.0526315789473684,1.2105263157894737,487.0,143.0,12.81578947368421,3.763157894736842,29.36344969199179,12,0.3157894736842105,45.0,6.0,427.0,219.0,5.7631578947368425,0.23684210526315788,0.21052631578947367,0.2631578947368421,16,9
2020-21,20,Burnley,38,19,19,10,9,19,4,6,39,1.0263157894736843,33,55,-22,0.868421052631579,1.4473684210526316,384.0,130.0,10.105263157894736,3.4210526315789473,33.85416666666667,11,0.2894736842105263,48.0,0.0,384.0,172.0,4.526315789473684,0.2631578947368421,0.21052631578947367,0.3157894736842105,17,10
